Order ID,Order Date,Region,Category,Product,Quantity,Unit Price,Revenue,Profit,Customer Segment
12061,2026-01-08,Makkah,Sports,Cycling Helmet,5,197.8,989.0,SAR 357.80,Online
11691,2025-11-13,Makkah,Electronics,Laptop Stand,4,62.29,249.16,99.3,Online
11358,2025-09-20,Makkah,Home & Kitchen,Non-stick Pan Set,5,240.79,1203.95,SAR 527.05,Retail
10563,2025-05-06,Jeddah,Home & Kitchen,Non-stick Pan Set,5,257.22,"$1,286.10",363.03,
11283,2025-09-05,Jeddah,Clothing,Leather Belt,4,106.29,425.16,168.34,Wholesale
10022,2025-02-03,Madinah,Sports,Dumbbell Set,2,247.38,494.76,209.05,Online
12400,2026-03-06,Makkah,Beauty,Face Serum,6,137.65,825.9,277.35,Online
11533,2025-10-18,Riyadh,Electronics,Laptop Stand,2,70.78,141.56,63.44,
10408,2025-04-11,Riyadh,Home & Kitchen,Non-stick Pan Set,5,261.4,1307.0,518.51,Wholesale
10273,2025-03-21,Dammam,Clothing,Running Shoes,5,308.98,1544.9,563.21,Retail
11381,2025-09-23,  DAMMAM  ,Clothing,Running Shoes,6,298.89,1793.34,SAR 620.79,Wholesale
11148,2025-08-10,Madinah,Home & Kitchen,Non-stick Pan Set,6,218.94,1313.64,437.89,Retail
11694,2025-11-13,Jeddah,Home & Kitchen,Vacuum Cleaner,,615.93,2463.72,1035.59,Retail
12381,2026-03-03,Madinah,home & kitchen,Blender,1,220.1,$220.10,78.28,
11901,2025-12-14,Riyadh,Clothing,Cotton T-Shirt,,67.09,201.27,SAR 66.36,Wholesale
11624,2025-11-01,Makkah,Sports,Yoga Mat,4,86.74,346.96,98.09,Wholesale
13069,2026-06-29,Madinah,Beauty,Skincare Set,6,,"$1,667.88",523.43,Wholesale
12908,2026-05-29,Dammam,Sports,Resistance Bands,4,62.45,249.8,86.18,Retail
11667,2025-11-09,Dammam,Electronics,Wireless Earbuds,3,139.23,417.69,125.56,
12297,2026-02-16,Jeddah,Sports,Sports Bottle,1,40.56,40.56,16.65,Retail
12756,2026-05-06,Madinah,Electronics,Wireless Earbuds,5,168.67,$843.35,251.31,Wholesale
11318,2025-09-10,Makkah,Sports,Yoga Mat,6,82.13,492.78,167.61,Wholesale
10019,2025-02-03,Madinah,Electronics,Wireless Earbuds,6,167.06,1002.36,323.11,Online
13002,2026-06-17,Madinah,Clothing,Leather Belt,5,104.15,520.75,234.21,Wholesale
12035,2026-01-04,Riyadh,Home & Kitchen,Vacuum Cleaner,3,589.6,1768.8,527.58,Wholesale
11325,2025-09-11,Makkah,Electronics,Wireless Earbuds,6,159.97,959.82,309.59,Wholesale
11467,2025-10-07,Jeddah,Electronics,Bluetooth Speaker,4,227.68,$910.72,295.65,Wholesale
12391,2026-03-05,Riyadh,electronics,Laptop Stand,1,79.15,79.15,SAR 27.35,Retail
13122,2026-07-10,Riyadh,Electronics,Power Bank,2,92.78,185.56,67.65,
12516,2026-03-24,Makkah,Beauty,Skincare Set,1,248.37,248.37,105.46,Wholesale
12039,2026-01-05,Dammam,Home & Kitchen,Non-stick Pan Set,4,237.78,951.12,276.09,Online
11277,2025-09-03,Riyadh,electronics,Bluetooth Speaker,1,206.7,206.7,88.01,Wholesale
11755,2025-11-23,  RIYADH  ,Beauty,Makeup Kit,2,198.45,396.9,137.65,Wholesale
12226,2026-02-05,Dammam,Beauty,Hair Dryer,3,167.47,502.41,SAR 161.13,Online
11450,2025-10-05,  MAKKAH  ,Sports,Resistance Bands,2,67.76,135.52,SAR 45.75,
12081,2026-01-12,Jeddah,electronics,Laptop Stand,4,76.55,306.2,116.21,Online
11197,2025-08-19,Dammam,Sports,Resistance Bands,,53.8,53.8,18.26,Retail
11710,2025-11-15,Makkah,Electronics,Laptop Stand,1,64.29,64.29,SAR 23.28,Retail
12679,2026-04-22,Makkah,Beauty,Skincare Set,2,280.34,$560.68,214.9,Online
10719,2025-06-01,Dammam,electronics,Wireless Earbuds,6,141.95,851.7,299.14,Wholesale
12276,2026-02-12,Madinah,Beauty,Skincare Set,5,235.81,"$1,179.05",432.09,Retail
11851,2025-12-06,  RIYADH  ,home & kitchen,Non-stick Pan Set,6,225.91,"$1,355.46",SAR 512.24,Online
10803,2025-06-15,Madinah,Sports,Dumbbell Set,,228.56,$457.12,145.34,Wholesale
13003,2026-06-17,Makkah,Clothing,Running Shoes,2,278.76,$557.52,210.77,Retail
11799,2025-11-28,Madinah,Beauty,Makeup Kit,1,209.09,209.09,59.86,Wholesale
10853,2025-06-22,Madinah,Sports,Cycling Helmet,2,227.17,454.34,146.58,
12502,2026-03-22,,Sports,Yoga Mat,3,85.91,257.73,SAR 91.93,Retail
12042,2026-01-06,  RIYADH  ,Sports,Resistance Bands,5,56.5,282.5,81.64,Online
13260,2026-07-31,Jeddah,Clothing,Denim Jacket,4,241.78,967.12,357.13,Retail
10308,2025-03-28,Madinah,Clothing,Denim Jacket,1,230.34,230.34,SAR 90.72,Wholesale
11217,2025-08-23,Dammam,Sports,Yoga Mat,6,92.55,555.3,231.72,Online
12812,2026-05-15,Dammam,Clothing,Wool Scarf,1,74.01,74.01,31.91,Retail
12322,2026-02-20,Makkah,Sports,Sports Bottle,1,35.75,35.75,11.15,Wholesale
12390,2026-03-05,Dammam,Home & Kitchen,Vacuum Cleaner,1,545.15,$545.15,162.57,Wholesale
10135,2025-02-25,Dammam,Beauty,Perfume,4,335.37,1341.48,477.95,Wholesale
12451,2026-03-13,Riyadh,beauty,Hair Dryer,6,171.25,1027.5,432.79,Online
11336,2025-09-14,Madinah,Clothing,Leather Belt,2,112.22,224.44,SAR 85.92,Wholesale
12450,2026-03-13,Riyadh,home & kitchen,Coffee Maker,2,296.33,592.66,209.37,Retail
10701,2025-05-30,Jeddah,Electronics,Bluetooth Speaker,4,196.67,786.68,301.16,Online
12376,2026-03-02,  RIYADH  ,Clothing,Wool Scarf,2,89.37,178.74,SAR 65.44,Retail
12683,2026-04-23,Dammam,sports,Yoga Mat,6,86.85,521.1,SAR 185.49,Retail
12722,2026-05-01,Dammam,Beauty,Perfume,5,393.86,1969.3,671.98,Wholesale
12496,2026-03-21,Dammam,Home & Kitchen,Vacuum Cleaner,2,,1355.6,426.05,Retail
11436,2025-10-02,Dammam,Electronics,Bluetooth Speaker,3,217.81,$653.43,277.79,Retail
11630,2025-11-02,  JEDDAH  ,sports,Sports Bottle,6,39.46,$236.76,101.62,Online
11506,2025-10-14,Riyadh,Clothing,Denim Jacket,1,240.76,240.76,69.93,Online
10726,2025-06-02,  RIYADH  ,Beauty,Face Serum,6,121.37,728.22,SAR 301.02,Wholesale
12301,2026-02-17,Riyadh,Clothing,Wool Scarf,5,83.61,418.05,149.65,Retail
12803,2026-05-14,Makkah,Beauty,Hair Dryer,6,150.43,902.58,341.91,
12364,2026-02-28,Riyadh,Home & Kitchen,Blender,1,,$196.54,58.06,Online
11493,2025-10-11,Riyadh,Clothing,Running Shoes,2,289.32,578.64,182.62,Online
13120,2026-07-10,Dammam,Electronics,Wireless Earbuds,5,138.19,690.95,272.55,Online
10877,2025-06-26,  MADINAH  ,Electronics,Bluetooth Speaker,4,223.34,893.36,386.35,Online
12911,2026-05-30,Dammam,Electronics,Smart Watch,6,434.01,"$2,604.06",1142.71,Retail
11553,2025-10-22,  MAKKAH  ,Home & Kitchen,Non-stick Pan Set,3,249.79,$749.37,SAR 280.90,Retail
10657,2025-05-22,Dammam,Clothing,Running Shoes,4,303.7,1214.8,472.57,Wholesale
11712,2025-11-15,Dammam,Home & Kitchen,Non-stick Pan Set,,226.59,1359.54,410.15,Retail
11171,2025-08-14,Makkah,Clothing,Leather Belt,2,103.64,207.28,69.14,Online
12004,2025-12-30,Riyadh,Electronics,Laptop Stand,5,78.39,391.95,173.75,Retail
10673,2025-05-26,Riyadh,Clothing,Wool Scarf,3,85.33,255.99,94.24,Wholesale
10484,2025-04-23,Riyadh,Beauty,Face Serum,2,145.9,$291.80,109.82,Online
13116,2026-07-09,Madinah,Electronics,Wireless Earbuds,3,155.48,466.44,142.37,Retail
12504,2026-03-23,Riyadh,sports,Dumbbell Set,5,251.64,1258.2,475.9,Online
12182,2026-01-30,Riyadh,Clothing,Leather Belt,6,113.0,$678.00,193.4,Online
11790,2025-11-27,Riyadh,Home & Kitchen,Air Fryer,4,322.86,1291.44,426.35,Online
13145,2026-07-13,Madinah,Beauty,Makeup Kit,6,248.45,1490.7,SAR 484.23,Online
11586,2025-10-27,Riyadh,Electronics,Wireless Earbuds,2,163.55,327.1,100.44,Online
11913,2025-12-15,Madinah,Sports,Dumbbell Set,6,273.83,1642.98,634.81,Wholesale
10424,2025-04-14,,Home & Kitchen,Vacuum Cleaner,3,681.72,2045.16,741.47,Online
11430,2025-10-02,Makkah,Electronics,Laptop Stand,3,66.6,199.8,67.84,Retail
10649,2025-05-21,Dammam,Clothing,Running Shoes,2,299.95,599.9,SAR 204.08,Online
10741,2025-06-04,Makkah,Beauty,Skincare Set,3,,805.86,344.13,Online
12846,2026-05-21,Jeddah,Sports,Resistance Bands,3,62.69,188.07,64.13,Retail
10852,2025-06-22,,Clothing,Denim Jacket,6,241.8,"$1,450.80",489.85,
10867,2025-06-24,Madinah,Home & Kitchen,Non-stick Pan Set,4,259.22,1036.88,SAR 456.72,Online
13251,2026-07-30,,Sports,Resistance Bands,2,,133.54,47.03,Online
12649,2026-04-16,Jeddah,Beauty,Makeup Kit,1,214.91,214.91,80.13,Wholesale
12023,2026-01-02,Dammam,Clothing,Cotton T-Shirt,4,67.68,270.72,SAR 116.65,Wholesale
13005,2026-06-17,Makkah,Electronics,Laptop Stand,2,68.81,137.62,50.28,Retail
10229,2025-03-13,Dammam,Beauty,Hair Dryer,,152.61,$763.05,218.12,Wholesale
12987,2026-06-14,Dammam,Clothing,Denim Jacket,,229.04,229.04,SAR 74.65,Wholesale
10880,2025-06-27,Dammam,clothing,Denim Jacket,3,231.23,$693.69,199.15,Online
11767,2025-11-24,Madinah,clothing,Wool Scarf,6,82.65,495.9,211.51,Wholesale
10638,2025-05-19,  RIYADH  ,electronics,Smart Watch,6,421.89,2531.34,1047.37,Online
10469,2025-04-21,Dammam,Electronics,Smart Watch,5,457.17,2285.85,865.49,Retail
11464,2025-10-07,Jeddah,Beauty,Makeup Kit,1,220.15,$220.15,78.48,Online
11495,2025-10-12,Dammam,Electronics,Laptop Stand,3,74.56,223.68,85.13,Online
11836,2025-12-04,Jeddah,Clothing,Wool Scarf,1,90.72,$90.72,40.74,Online
11400,2025-09-27,Makkah,electronics,Laptop Stand,4,67.55,270.2,84.1,Wholesale
12439,2026-03-11,Riyadh,Home & Kitchen,Coffee Maker,6,269.12,1614.72,622.43,Retail
10706,2025-05-30,Madinah,Home & Kitchen,Vacuum Cleaner,5,576.56,2882.8,"SAR 1,080.27",
12729,2026-05-02,Dammam,Beauty,Face Serum,2,135.22,270.44,81.77,Retail
12448,2026-03-13,Riyadh,Electronics,Power Bank,1,90.54,$90.54,35.18,Online
10616,2025-05-16,Riyadh,Home & Kitchen,Vacuum Cleaner,4,626.38,2505.52,725.96,Online
12804,2026-05-14,Dammam,Electronics,Wireless Earbuds,,157.67,630.68,219.09,Wholesale
10277,2025-03-21,  MADINAH  ,home & kitchen,Blender,4,191.28,765.12,239.29,Wholesale
12082,2026-01-12,Madinah,Clothing,Wool Scarf,2,87.85,$175.70,61.71,Online
13082,2026-07-03,  MADINAH  ,sports,Resistance Bands,4,55.62,222.48,99.02,Wholesale
11994,2025-12-28,Makkah,electronics,Laptop Stand,1,77.85,$77.85,28.25,Retail
10941,2025-07-05,Jeddah,Sports,Yoga Mat,4,96.02,384.08,166.09,
10214,2025-03-10,Riyadh,Sports,Cycling Helmet,5,198.23,$991.15,348.23,Online
13089,2026-07-04,Makkah,Clothing,Running Shoes,5,334.3,"$1,671.50",733.96,Retail
11124,2025-08-07,Riyadh,Sports,Yoga Mat,1,87.51,$87.51,35.89,
12978,2026-06-12,Dammam,Home & Kitchen,Blender,1,205.74,205.74,60.82,
13173,2026-07-17,  MADINAH  ,clothing,Wool Scarf,5,84.23,421.15,125.28,Wholesale
10856,2025-06-23,Dammam,Sports,Sports Bottle,5,37.15,185.75,76.99,Retail
10107,2025-02-20,  JEDDAH  ,Home & Kitchen,Air Fryer,6,360.85,2165.1,SAR 693.76,Retail
10305,2025-03-27,Dammam,Clothing,Running Shoes,1,290.6,290.6,95.49,Wholesale
12352,2026-02-26,Dammam,Sports,Yoga Mat,5,91.33,$456.65,201.08,Retail
12698,2026-04-26,Riyadh,Sports,Cycling Helmet,3,184.55,553.65,242.89,Retail
12170,2026-01-28,  RIYADH  ,Home & Kitchen,Vacuum Cleaner,4,,2165.96,646.59,Wholesale
12950,2026-06-06,Jeddah,Clothing,Denim Jacket,2,268.73,537.46,196.35,Retail
11029,2025-07-21,  DAMMAM  ,Sports,Sports Bottle,5,39.35,196.75,79.91,Online
11411,2025-09-28,  MADINAH  ,Electronics,Smart Watch,4,453.9,1815.6,685.19,Retail
10549,2025-05-03,Makkah,Home & Kitchen,Non-stick Pan Set,3,218.59,655.77,261.41,Online
10224,2025-03-11,Riyadh,Home & Kitchen,Blender,2,226.42,452.84,177.47,Wholesale
12508,2026-03-23,Riyadh,Electronics,Smart Watch,4,454.17,1816.68,787.16,Online
12938,2026-06-05,Riyadh,Sports,Cycling Helmet,4,215.06,860.24,286.73,Online
11345,2025-09-16,Riyadh,Electronics,Smart Watch,3,408.85,1226.55,SAR 509.83,Wholesale
11869,2025-12-09,Dammam,Clothing,Leather Belt,3,99.35,298.05,91.8,Wholesale
11852,2025-12-07,Jeddah,Beauty,Makeup Kit,2,248.19,$496.38,139.37,Retail
12840,2026-05-19,Madinah,Beauty,Face Serum,4,,583.08,246.81,Online
10697,2025-05-29,Madinah,Electronics,Power Bank,4,93.76,375.04,SAR 135.55,Online
10552,2025-05-04,Dammam,home & kitchen,Blender,3,211.74,635.22,183.02,Online
10774,2025-06-11,  MADINAH  ,Electronics,Wireless Earbuds,2,140.75,281.5,125.18,Retail
10058,2025-02-10,Dammam,Clothing,Cotton T-Shirt,4,65.96,263.84,80.22,Retail
12986,2026-06-14,Riyadh,Electronics,Laptop Stand,6,73.94,443.64,190.44,Online
12251,2026-02-09,Riyadh,Home & Kitchen,Air Fryer,1,340.45,340.45,138.0,Retail
10430,2025-04-14,Riyadh,beauty,Makeup Kit,,240.66,240.66,92.03,Wholesale
11501,2025-10-13,Jeddah,Beauty,Hair Dryer,2,150.61,301.22,110.43,Online
10234,2025-03-13,Makkah,Electronics,Smart Watch,4,447.34,1789.36,522.17,Wholesale
11111,2025-08-06,Jeddah,Sports,Sports Bottle,3,39.5,118.5,35.73,Retail
12915,2026-05-30,Riyadh,electronics,Laptop Stand,3,72.91,218.73,64.6,Retail
13123,2026-07-10,  MAKKAH  ,Sports,Sports Bottle,2,43.21,$86.42,31.24,Online
10579,2025-05-10,Madinah,Electronics,Bluetooth Speaker,1,,218.14,79.7,Online
12436,2026-03-11,  MADINAH  ,Sports,Cycling Helmet,1,,208.6,77.08,Online
13075,2026-06-30,Jeddah,Beauty,Makeup Kit,6,244.85,1469.1,430.76,Retail
12898,2026-05-27,Riyadh,Beauty,Makeup Kit,4,231.04,924.16,360.5,Wholesale
12256,2026-02-09,Riyadh,Home & Kitchen,Blender,6,202.94,"$1,217.64",381.94,Retail
11263,2025-09-01,Madinah,Electronics,Power Bank,4,90.43,361.72,136.45,Online
11241,2025-08-27,Riyadh,Sports,Yoga Mat,6,90.01,540.06,231.7,Wholesale
11271,2025-09-02,Madinah,Sports,Yoga Mat,4,87.75,$351.00,99.68,Online
11492,2025-10-11,Dammam,Sports,Yoga Mat,2,85.08,$170.16,61.14,Wholesale
10459,2025-04-19,Jeddah,Home & Kitchen,Coffee Maker,3,305.04,$915.12,272.68,Online
10007,2025-02-01,  MAKKAH  ,Sports,Yoga Mat,4,81.85,327.4,131.01,Online
10301,2025-03-26,,Home & Kitchen,Coffee Maker,4,314.72,1258.88,493.23,Wholesale
12705,2026-04-27,  RIYADH  ,Sports,Yoga Mat,1,82.61,82.61,SAR 31.52,Retail
10748,2025-06-05,Makkah,clothing,Denim Jacket,6,269.99,1619.94,621.65,Wholesale
11357,2025-09-20,Madinah,Clothing,Leather Belt,6,93.45,560.7,216.05,Wholesale
12655,2026-04-17,Madinah,Clothing,Wool Scarf,1,76.47,76.47,32.72,Online
12244,2026-02-08,Jeddah,sports,Resistance Bands,3,59.94,$179.82,61.12,Retail
11484,2025-10-10,Jeddah,Electronics,Smart Watch,2,400.82,801.64,SAR 263.76,Online
12283,2026-02-14,Makkah,electronics,Wireless Earbuds,6,138.88,833.28,252.77,Retail
12646,2026-04-16,Dammam,Sports,Yoga Mat,6,99.99,$599.94,185.9,Retail
10702,2025-05-30,Jeddah,Sports,Yoga Mat,6,95.76,$574.56,168.77,Online
12355,2026-02-26,Riyadh,Beauty,Hair Dryer,1,154.52,154.52,55.64,Wholesale
13090,2026-07-04,Dammam,Sports,Yoga Mat,5,97.5,487.5,SAR 190.93,Wholesale
12639,2026-04-14,Madinah,Sports,Yoga Mat,3,89.11,$267.33,108.45,Online
11603,2025-10-29,Jeddah,Sports,Yoga Mat,5,80.61,403.05,146.31,Retail
12893,2026-05-27,Dammam,Clothing,Wool Scarf,5,72.29,361.45,109.68,Online
12362,2026-02-27,Riyadh,Clothing,Wool Scarf,3,80.71,$242.13,89.76,Wholesale
11229,2025-08-25,Dammam,Sports,Cycling Helmet,6,184.15,1104.9,353.89,Online
10730,2025-06-03,Dammam,Home & Kitchen,Vacuum Cleaner,4,655.12,2620.48,980.12,Retail
10215,2025-03-10,Riyadh,Beauty,Skincare Set,6,245.29,1471.74,510.91,Online
12213,2026-02-03,Jeddah,Sports,Resistance Bands,1,60.91,60.91,22.62,Online
11211,2025-08-22,Riyadh,Sports,Resistance Bands,1,65.94,65.94,SAR 24.99,Online
10887,2025-06-28,Makkah,Electronics,Power Bank,3,95.33,$285.99,94.17,Wholesale
11311,2025-09-09,Jeddah,Clothing,Cotton T-Shirt,,57.29,$229.16,94.04,Online
11573,2025-10-25,Makkah,Sports,Yoga Mat,1,84.96,84.96,SAR 24.09,Wholesale
11822,2025-12-03,Riyadh,Electronics,Laptop Stand,2,65.68,131.36,SAR 38.07,Online
10755,2025-06-07,Makkah,Home & Kitchen,Non-stick Pan Set,6,251.41,1508.46,594.12,Retail
12129,2026-01-21,Jeddah,Sports,Resistance Bands,2,67.02,$134.04,54.47,Online
10873,2025-06-25,Jeddah,Electronics,Power Bank,5,,403.25,148.37,Online
10902,2025-06-30,  RIYADH  ,sports,Cycling Helmet,4,,$885.08,270.02,
13140,2026-07-12,Jeddah,Beauty,Perfume,6,321.37,"$1,928.22",757.49,Retail
11970,2025-12-24,Makkah,Sports,Resistance Bands,6,57.52,$345.12,104.42,Retail
12720,2026-04-30,Madinah,Electronics,Bluetooth Speaker,3,192.09,576.27,174.67,Online
10101,2025-02-18,Makkah,Home & Kitchen,Air Fryer,4,388.35,1553.4,SAR 651.01,Retail
10368,2025-04-05,Madinah,electronics,Laptop Stand,1,66.06,66.06,19.61,Online
12619,2026-04-11,Riyadh,Sports,Dumbbell Set,3,259.45,778.35,222.05,Online
12722,2026-05-01,Dammam,Beauty,Perfume,5,393.86,1969.3,671.98,Wholesale
12701,2026-04-26,Madinah,Clothing,Cotton T-Shirt,5,65.24,326.2,SAR 96.24,Online
11393,2025-09-26,Makkah,Electronics,Smart Watch,5,422.3,2111.5,773.58,Online
12519,2026-03-25,Makkah,clothing,Denim Jacket,4,261.58,1046.32,361.59,Wholesale
10990,2025-07-16,,sports,Resistance Bands,6,66.85,$401.10,145.4,Online
12522,2026-03-25,Makkah,Home & Kitchen,Vacuum Cleaner,1,672.41,672.41,197.96,Online
11542,2025-10-21,Makkah,Electronics,Wireless Earbuds,3,137.57,412.71,164.07,Wholesale
12708,2026-04-28,Madinah,Clothing,Wool Scarf,4,,311.04,111.62,Online
10568,2025-05-07,Dammam,Sports,Dumbbell Set,1,266.23,266.23,91.44,Retail
11964,2025-12-23,Jeddah,Sports,Resistance Bands,1,,56.16,22.94,Online
11496,2025-10-12,Dammam,Home & Kitchen,Air Fryer,6,385.29,"$2,311.74",716.48,Retail
12549,2026-03-29,Madinah,Home & Kitchen,Air Fryer,5,339.6,1698.0,SAR 697.32,Online
10784,2025-06-12,Dammam,Clothing,Leather Belt,5,100.06,500.3,195.17,Wholesale
10097,2025-02-18,Riyadh,beauty,Perfume,1,351.92,$351.92,SAR 136.70,Wholesale
12633,2026-04-13,Jeddah,Home & Kitchen,Air Fryer,6,337.6,"$2,025.60",901.22,Wholesale
12464,2026-03-15,Makkah,Clothing,Cotton T-Shirt,1,64.14,64.14,23.15,
10182,2025-03-05,Riyadh,clothing,Running Shoes,5,316.42,1582.1,564.46,Wholesale
12488,2026-03-20,Jeddah,Clothing,Denim Jacket,2,232.36,464.72,172.72,Online
10042,2025-02-07,Jeddah,Sports,Cycling Helmet,1,209.91,209.91,79.5,
11314,2025-09-09,Riyadh,Beauty,Hair Dryer,2,177.7,355.4,141.22,Online
11071,2025-07-29,Madinah,Home & Kitchen,Blender,3,182.16,546.48,191.06,Retail
10309,2025-03-28,Riyadh,clothing,Cotton T-Shirt,5,67.52,337.6,SAR 142.86,Online
12662,2026-04-18,Riyadh,Beauty,Makeup Kit,1,204.55,204.55,62.45,Retail
11414,2025-09-29,Riyadh,Clothing,Wool Scarf,4,,308.32,107.5,Retail
13221,2026-07-26,Riyadh,Home & Kitchen,Coffee Maker,4,285.72,"$1,142.88",344.52,Online
11946,2025-12-20,  DAMMAM  ,Beauty,Makeup Kit,2,247.09,494.18,155.55,Retail
10289,2025-03-24,  MADINAH  ,Sports,Yoga Mat,2,101.8,$203.60,77.99,Wholesale
10924,2025-07-02,  MAKKAH  ,beauty,Hair Dryer,6,160.6,963.6,329.18,Retail
13035,2026-06-23,Dammam,electronics,Bluetooth Speaker,4,219.28,$877.12,354.1,Wholesale
13070,2026-06-29,Madinah,Electronics,Wireless Earbuds,5,163.58,817.9,230.6,Online
12552,2026-03-30,  DAMMAM  ,home & kitchen,Blender,4,182.92,$731.68,297.52,Retail
11075,2025-07-30,  RIYADH  ,Home & Kitchen,Coffee Maker,1,288.65,288.65,128.06,Online
12058,2026-01-08,Riyadh,Home & Kitchen,Blender,3,210.95,632.85,SAR 249.41,Online
12867,2026-05-24,Dammam,beauty,Skincare Set,,283.87,567.74,246.16,
10643,2025-05-20,Riyadh,Sports,Yoga Mat,6,96.13,576.78,SAR 253.35,Online
10069,2025-02-12,Dammam,Clothing,Wool Scarf,5,83.08,$415.40,SAR 164.17,Wholesale
11255,2025-08-30,Makkah,Electronics,Smart Watch,2,375.51,751.02,298.28,Online
10666,2025-05-24,,Home & Kitchen,Blender,2,181.23,$362.46,150.37,Wholesale
13024,2026-06-20,,Clothing,Cotton T-Shirt,3,55.59,$166.77,SAR 47.36,Online
12317,2026-02-19,Jeddah,Home & Kitchen,Coffee Maker,6,298.95,1793.7,589.87,Online
13201,2026-07-21,Jeddah,sports,Cycling Helmet,2,200.35,$400.70,177.76,Wholesale
13164,2026-07-16,Dammam,clothing,Cotton T-Shirt,1,55.52,55.52,23.67,Wholesale
11601,2025-10-29,Madinah,Electronics,Wireless Earbuds,,171.12,513.36,188.78,Online
12144,2026-01-23,Madinah,beauty,Makeup Kit,,230.83,1384.98,SAR 517.37,Online
10758,2025-06-08,Jeddah,Electronics,Smart Watch,4,432.45,1729.8,750.78,Online
11849,2025-12-06,  JEDDAH  ,Clothing,Running Shoes,6,279.78,1678.68,630.63,Wholesale
11196,2025-08-19,Jeddah,Home & Kitchen,Non-stick Pan Set,5,212.42,1062.1,467.12,Wholesale
11429,2025-10-01,,Sports,Cycling Helmet,2,208.54,417.08,168.02,Online
10776,2025-06-11,Makkah,Sports,Cycling Helmet,6,208.47,"$1,250.82",SAR 552.43,Retail
12482,2026-03-19,Riyadh,Home & Kitchen,Coffee Maker,5,259.38,1296.9,406.03,Online
10285,2025-03-23,Dammam,Electronics,Wireless Earbuds,3,152.53,457.59,137.28,Online
10262,2025-03-19,  MADINAH  ,Electronics,Bluetooth Speaker,3,214.13,$642.39,265.64,Online
11108,2025-08-05,Dammam,Beauty,Face Serum,,136.78,136.78,57.28,Wholesale
11269,2025-09-01,Dammam,Sports,Cycling Helmet,2,,372.86,148.22,Wholesale
11733,2025-11-19,Dammam,sports,Dumbbell Set,1,247.28,247.28,76.96,Retail
11466,2025-10-07,Jeddah,Electronics,Wireless Earbuds,1,138.8,138.8,54.34,Retail
10983,2025-07-14,Makkah,Sports,Sports Bottle,4,42.99,$171.96,57.02,Retail
11297,2025-09-07,Dammam,Electronics,Laptop Stand,2,67.86,$135.72,45.5,Wholesale
12491,2026-03-20,Makkah,Beauty,Face Serum,2,128.18,$256.36,SAR 92.13,
11843,2025-12-05,Dammam,sports,Cycling Helmet,5,192.89,$964.45,301.64,
13108,2026-07-07,Jeddah,Beauty,Perfume,4,341.92,"$1,367.68",575.81,Wholesale
13104,2026-07-07,  RIYADH  ,Home & Kitchen,Non-stick Pan Set,1,252.15,252.15,113.02,Wholesale
10026,2025-02-04,Madinah,Sports,Sports Bottle,2,44.16,88.32,28.4,Online
11723,2025-11-17,Makkah,Beauty,Skincare Set,2,,481.16,206.87,
12365,2026-02-28,Makkah,Electronics,Laptop Stand,3,68.22,204.66,74.26,Wholesale
11635,2025-11-03,Madinah,Sports,Cycling Helmet,3,216.93,650.79,258.36,
13141,2026-07-12,  MADINAH  ,beauty,Hair Dryer,4,161.18,644.72,262.96,Online
12282,2026-02-13,Riyadh,Home & Kitchen,Blender,5,217.76,1088.8,331.77,Retail
12219,2026-02-05,Madinah,Home & Kitchen,Coffee Maker,4,280.6,1122.4,348.89,Retail
12929,2026-06-02,Madinah,Home & Kitchen,Coffee Maker,1,261.66,261.66,77.59,Retail
10632,2025-05-18,Dammam,Home & Kitchen,Blender,2,226.38,452.76,156.15,Wholesale
10249,2025-03-17,Dammam,Sports,Sports Bottle,5,39.72,198.6,88.13,Online
13021,2026-06-20,Makkah,Home & Kitchen,Air Fryer,1,363.5,363.5,106.83,Wholesale
10112,2025-02-21,Dammam,Clothing,Cotton T-Shirt,3,66.98,200.94,SAR 74.10,Retail
10348,2025-04-03,Madinah,Sports,Yoga Mat,1,84.29,84.29,27.02,Online
10465,2025-04-20,  DAMMAM  ,Home & Kitchen,Air Fryer,5,,1769.75,SAR 685.40,Wholesale
12135,2026-01-22,Jeddah,Home & Kitchen,Air Fryer,5,315.34,1576.7,668.58,Wholesale
12601,2026-04-08,Jeddah,Sports,Resistance Bands,2,60.0,120.0,42.86,Wholesale
11890,2025-12-11,Makkah,Sports,Sports Bottle,5,35.8,179.0,65.69,Online
11541,2025-10-20,Jeddah,Electronics,Smart Watch,3,367.58,1102.74,389.35,Retail
12164,2026-01-27,Madinah,beauty,Makeup Kit,6,243.53,1461.18,595.58,Retail
10275,2025-03-21,Dammam,Sports,Yoga Mat,1,81.91,$81.91,23.65,Online
10901,2025-06-29,Madinah,Home & Kitchen,Non-stick Pan Set,6,262.35,1574.1,616.22,Retail
10676,2025-05-26,Madinah,Clothing,Cotton T-Shirt,2,56.91,113.82,47.74,Wholesale
12331,2026-02-22,Riyadh,Sports,Cycling Helmet,3,219.38,$658.14,SAR 282.23,Retail
10772,2025-06-11,Riyadh,sports,Sports Bottle,2,40.21,80.42,SAR 29.39,Online
13156,2026-07-15,Makkah,Home & Kitchen,Non-stick Pan Set,2,249.89,$499.78,189.9,Online
10070,2025-02-13,,Sports,Sports Bottle,6,36.75,220.5,96.05,
11569,2025-10-24,Makkah,home & kitchen,Vacuum Cleaner,,662.35,2649.4,939.6,Online
